-3.847265e+01, 6.106227e-16, -3.696780e+01
-4.207354e+01, 1.665335e-16, -5.009628e+01
-4.275886e+01, 1.665335e-16, -6.720964e+01
-3.728821e+01, 1.221245e-15, -8.703452e+01
-2.259778e+01, 9.992007e-16, -1.046588e+02
0.000000e+00, 0.000000e+00, -1.120272e+02
2.259778e+01, 2.220446e-16, -1.046588e+02
3.728821e+01, 3.330669e-16, -8.703452e+01
4.275886e+01, 1.665335e-16, -6.720964e+01
4.207354e+01, 1.665335e-16, -5.009628e+01
3.847265e+01, 6.106227e-16, -3.696780e+01
-5.121977e+01, -1.665335e-16, -3.903397e+01
-6.035434e+01, -1.110223e-15, -5.672044e+01
-6.756898e+01, 4.440892e-16, -8.321825e+01
-6.617874e+01, -1.332268e-15, -1.198675e+02
-4.479070e+01, -2.220446e-15, -1.594428e+02
0.000000e+00, 6.661338e-16, -1.784790e+02
4.479070e+01, -4.440892e-16, -1.594428e+02
6.617874e+01, -1.110223e-15, -1.198675e+02
6.756898e+01, 0.000000e+00, -8.321825e+01
6.035434e+01, -1.110223e-15, -5.672044e+01
5.121977e+01, -1.665335e-16, -3.903397e+01
-6.657284e+01, 5.551115e-16, -3.767859e+01
-8.529935e+01, -1.332268e-15, -5.910684e+01
-1.079838e+02, -2.220446e-16, -9.678159e+01
-1.265082e+02, 1.776357e-15, -1.631234e+02
-1.070117e+02, 7.105427e-15, -2.637098e+02
0.000000e+00, -4.440892e-15, -3.295388e+02
1.070117e+02, -3.108624e-15, -2.637098e+02
1.265082e+02, -3.108624e-15, -1.631234e+02
1.079838e+02, -1.110223e-15, -9.678159e+01
8.529935e+01, -1.332268e-15, -5.910684e+01
6.657284e+01, 5.551115e-16, -3.767859e+01
-8.247457e+01, 4.996004e-16, -3.081407e+01
-1.144400e+02, 1.110223e-15, -5.185957e+01
-1.649077e+02, -5.773160e-15, -9.461349e+01
-2.438365e+02, -8.881784e-16, -1.914346e+02
-3.251309e+02, -1.776357e-14, -4.409417e+02
0.000000e+00, -1.776357e-14, -8.102330e+02
3.251309e+02, 1.776357e-15, -4.409417e+02
2.438365e+02, 3.552714e-15, -1.914346e+02
1.649077e+02, -1.110223e-15, -9.461349e+01
1.144400e+02, 1.110223e-15, -5.185957e+01
8.247457e+01, 4.996004e-16, -3.081407e+01
-9.496547e+01, 1.110223e-16, -1.760495e+01
-1.394546e+02, 9.992007e-16, -3.107391e+01
-2.205817e+02, 7.105427e-15, -6.064200e+01
-3.862604e+02, 2.664535e-15, -1.326571e+02
-8.054810e+02, -3.552714e-15, -3.104377e+02
0.000000e+00, -2.749800e-12, 8.750318e+32
8.054810e+02, -7.105427e-15, -3.104377e+02
